,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate
3587,29422652,austin,78758,Single Family,1968,318000.0,2,0.7000000000000001,0
3588,29426650,austin,78757,Single Family,1967,300000.0,4,0.6333333333333333,1
3589,29422648,austin,78758,Single Family,1967,269900.0,14,0.6999999999999998,0
3590,29431147,austin,78758,Single Family,1972,415000.0,2,0.8333333333333334,0
3591,29425147,austin,78758,Single Family,1965,349900.0,1,0.5333333333333333,0
3592,29423645,austin,78758,Single Family,1965,174990.0,6,0.8333333333333334,0
3593,29425141,austin,78758,Multiple Occupancy,1968,329000.0,6,0.5000000000000001,0
3594,29423639,austin,78758,Single Family,1965,449999.0,1,0.8333333333333334,0
3595,29427638,austin,78758,Single Family,1969,373000.0,1,0.7666666666666666,0
3596,29423638,austin,78758,Single Family,1964,349000.0,1,0.8333333333333334,0
3597,29422638,austin,78758,Single Family,1967,300000.0,3,0.6666666666666666,0
3598,29428637,austin,78758,Single Family,1971,389000.0,1,0.8000000000000002,0
3599,29422634,austin,78758,Single Family,1968,335000.0,11,0.6666666666666666,0
3600,29420632,austin,78757,Single Family,1956,825000.0,2,1.3333333333333333,1
3601,29423630,austin,78758,Single Family,1968,325000.0,3,0.6666666666666666,0
3602,29420629,austin,78757,Single Family,1957,369000.0,6,1.3666666666666665,1
3603,29423627,austin,78758,Single Family,1969,229900.0,2,0.6333333333333334,0
3604,29427626,austin,78758,Single Family,1972,434900.0,1,0.6666666666666666,0
3605,29420623,austin,78757,Single Family,1956,380000.0,4,1.3,1
3606,29427620,austin,78758,Single Family,1969,188000.0,3,0.6666666666666666,0
3607,29425118,austin,78757,Single Family,1967,315000.0,1,0.6,1
3608,29423615,austin,78758,Single Family,1968,319500.0,1,0.5333333333333333,0
3609,29430114,austin,78758,Condo,1979,230000.0,2,0.6333333333333334,0
3610,29425113,austin,78757,Single Family,1965,389000.0,1,0.6,1
3611,29420612,austin,78757,Single Family,1956,439900.0,2,1.3333333333333333,1
3612,29430107,austin,78758,Condo,1979,199000.0,3,0.6666666666666666,0
3613,29431485,austin,78758,Single Family,1974,294900.0,3,1.2333333333333332,0
3614,29426606,austin,78757,Single Family,1965,375000.0,1,0.6,1
3615,29425105,austin,78757,Single Family,1966,290000.0,3,0.6,1
3616,29422604,austin,78758,Single Family,1966,295000.0,3,0.6333333333333334,0
3617,29430103,austin,78758,Condo,1979,215000.0,2,0.6666666666666666,0
3618,29427602,austin,78758,Single Family,1971,518000.0,2,0.6999999999999998,0
3619,29423601,austin,78758,Single Family,1968,299500.0,3,0.5333333333333333,0
3620,29431099,austin,78758,Single Family,1971,339400.0,2,0.8000000000000002,0
3621,29431097,austin,78758,Single Family,1973,330000.0,1,0.7999999999999999,0
3622,29422597,austin,78758,Single Family,1969,289000.0,1,0.6999999999999998,0
3623,29423596,austin,78758,Single Family,1968,292000.0,2,0.6333333333333333,0
3624,29420595,austin,78757,Single Family,1955,230000.0,5,0.7000000000000001,1
3625,29430092,austin,78758,Condo,1979,225000.0,2,0.6666666666666666,0
3626,29425092,austin,78757,Single Family,1964,199900.0,5,0.5666666666666668,1
3627,29425091,austin,78757,Single Family,1967,370000.0,3,0.6,1
3628,29427582,austin,78758,Condo,1972,212900.0,2,0.43333333333333335,0
3629,29431077,austin,78758,Single Family,1972,459000.0,2,0.8666666666666667,0
3630,29430075,austin,78758,Condo,1978,225000.0,3,0.6999999999999998,0
3631,29428573,austin,78758,Single Family,1970,335000.0,1,0.7666666666666666,0
3632,29426573,austin,78757,Single Family,1960,259500.0,5,0.5333333333333333,1
3633,29423573,austin,78758,Single Family,1967,300000.0,3,0.6333333333333333,0
3634,29425071,austin,78757,Single Family,1966,559000.0,3,0.6,1
3635,29421571,austin,78753,Single Family,1947,99000.0,9,0.9,0
3636,29421569,austin,78753,Single Family,1944,180000.0,1,1.0666666666666669,0
3637,29430067,austin,78758,Condo,1978,179900.0,5,0.6666666666666666,0
3638,29423562,austin,78758,Single Family,1967,290000.0,3,0.6333333333333333,0
3639,29431058,austin,78758,Single Family,1970,369900.0,2,0.8000000000000002,0
3640,29430055,austin,78758,Condo,1978,235000.0,4,0.7333333333333334,0
3641,29432554,austin,78758,Multiple Occupancy,1971,499000.0,2,1.2333333333333334,0
3642,29431054,austin,78758,Single Family,1971,375000.0,2,0.8000000000000002,0
3643,29425053,austin,78757,Single Family,1967,450000.0,1,0.6,1
3644,29430052,austin,78758,Condo,1978,240000.0,1,0.7333333333333334,0
3645,29430051,austin,78758,Condo,1978,230000.0,1,0.7333333333333334,0
3646,29425050,austin,78757,Single Family,1964,439900.0,5,0.6333333333333333,1
3647,29427549,austin,78758,Condo,1974,157500.0,4,0.43333333333333335,0
3648,29431548,austin,78758,Single Family,1973,350000.0,1,1.2,0
3649,29430047,austin,78758,Condo,1978,221500.0,2,0.7333333333333334,0
3650,29425046,austin,78757,Single Family,1966,407500.0,6,0.6,1
3651,29430045,austin,78758,Condo,1978,219965.0,2,0.7333333333333334,0
3652,29425043,austin,78757,Single Family,1966,379000.0,1,0.6333333333333334,1
3653,29423542,austin,78758,Single Family,1968,299900.0,3,0.5666666666666667,0
3654,29431540,austin,78758,Single Family,1972,275000.0,1,1.2,0
3655,29431539,austin,78758,Single Family,1972,359900.0,2,1.2,0
3656,29427539,austin,78758,Condo,1974,189900.0,1,0.4666666666666666,0
3657,29425036,austin,78757,Single Family,1967,519900.0,3,0.6333333333333333,1
3658,29423536,austin,78758,Single Family,1969,298500.0,1,0.6,0
3659,29425034,austin,78757,Single Family,1967,495000.0,1,0.6333333333333333,1
3660,29430033,austin,78758,Condo,1977,225000.0,1,0.6999999999999998,0
3661,29428533,austin,78758,Single Family,1972,369900.0,2,0.6,0
3662,29423533,austin,78758,Single Family,1967,300000.0,2,0.5666666666666667,0
3663,29422527,austin,78757,Single Family,1967,719000.0,2,0.5666666666666668,1
3664,29432526,austin,78758,Single Family,1969,289900.0,2,1.2,0
3665,29425025,austin,78757,Single Family,1967,415000.0,2,0.6,1
3666,29427592,austin,78758,Condo,1972,205000.0,9,0.43333333333333335,0
3667,29431523,austin,78758,Single Family,1973,479000.0,1,1.1666666666666667,0
3668,29421523,austin,78753,Single Family,1977,420000.0,1,0.8666666666666666,0
3669,29425021,austin,78757,Single Family,1964,395000.0,2,0.6,1
3670,29431518,austin,78758,Single Family,1972,479000.0,1,1.1666666666666667,0
3671,29428516,austin,78758,Single Family,1971,265900.0,6,0.5666666666666667,0
3672,29425016,austin,78757,Single Family,1968,448000.0,4,0.6,1
3673,29430015,austin,78758,Condo,1978,218000.0,1,0.7333333333333334,0
3674,29423509,austin,78758,Single Family,1964,290000.0,6,0.6666666666666666,0
3675,29422509,austin,78757,Single Family,1963,639900.0,4,0.6333333333333333,1
3676,29425008,austin,78757,Single Family,1965,465000.0,1,0.6,1
3677,29422508,austin,78757,Single Family,1962,740000.0,2,0.6333333333333333,1
3678,29422507,austin,78757,Single Family,1962,559000.0,2,0.6333333333333333,1
3679,29425006,austin,78757,Single Family,1965,419500.0,7,0.6,1
3680,29422506,austin,78757,Single Family,1963,500000.0,4,0.6333333333333333,1
3681,29422503,austin,78757,Single Family,1963,529550.0,4,0.6,1
3682,250825998,austin,78717,Single Family,2016,657000.0,3,1.2333333333333334,0
3683,29586997,austin,78717,Single Family,1995,312000.0,2,1.3,0
3684,121722485,austin,78717,Single Family,2015,419900.0,1,1.3333333333333333,0
3685,96640485,austin,78717,Single Family,2012,629000.0,1,1.4,0
3686,29547937,austin,78717,Single Family,1994,330000.0,2,1.1666666666666667,0
3687,89654915,austin,78717,Single Family,2011,495000.0,1,1.838295658649848,0
3688,29586913,austin,78717,Single Family,1988,360000.0,1,1.0666666666666669,0
3689,29586909,austin,78717,Single Family,1992,325000.0,5,1.0333333333333334,0
3690,121721381,austin,78717,Single Family,2017,399500.0,4,1.3999999999999997,0
3691,29586877,austin,78717,Single Family,1989,245000.0,1,1.0,0
3692,96639366,austin,78717,Single Family,2012,465000.0,2,1.3333333333333333,0
3693,29575497,austin,78729,Single Family,1986,356500.0,1,0.9333333333333332,0
3694,29575490,austin,78729,Single Family,1986,309900.0,1,0.9,0
3695,29376983,austin,78729,Single Family,1985,419000.0,3,0.9333333333333332,0
3696,29375483,austin,78727,Single Family,1984,300000.0,2,1.9333333333333336,0
3697,29375481,austin,78727,Single Family,1984,219000.0,2,1.9333333333333336,0
3698,29375474,austin,78727,Single Family,1984,390000.0,1,1.9333333333333336,0
3699,29445961,austin,78727,Single Family,1985,177000.0,7,2.4666666666666663,0
3700,29575458,austin,78729,Single Family,1987,219900.0,4,0.9666666666666668,0
3701,29364997,austin,78759,Single Family,1997,589000.0,1,2.5,0
3702,29595455,austin,78729,Single Family,1995,345000.0,2,1.1666666666666667,0
3703,29371495,austin,78759,Single Family,1978,549900.0,4,1.4333333333333336,0
3704,29364995,austin,78759,Single Family,1985,620000.0,1,2.466666666666667,0
3705,29595449,austin,78729,Single Family,1995,274900.0,1,1.2,0
3706,29445947,austin,78727,Single Family,1985,289900.0,2,2.3666666666666667,0
3707,29369490,austin,78759,Single Family,1978,417000.0,3,1.6,0
3708,29371988,austin,78759,Single Family,1979,489900.0,2,1.1666666666666667,0
3709,29443991,austin,78727,Single Family,1996,460000.0,1,3.2,0
3710,29369988,austin,78759,Single Family,1983,400000.0,4,1.3,0
3711,29557437,austin,78729,Single Family,1975,575000.0,2,0.9666666666666668,0
3712,58304990,austin,78727,Single Family,1973,299900.0,10,2.3,0
3713,29369986,austin,78759,Single Family,1981,479500.0,2,1.3,0
3714,29377929,austin,78729,Single Family,1985,295000.0,1,0.9333333333333336,0
3715,58305989,austin,78727,Single Family,1978,395000.0,3,2.6,0
3716,29369980,austin,78759,Single Family,1995,695000.0,1,1.2333333333333334,0
3717,29575428,austin,78729,Single Family,1988,181500.0,5,0.9666666666666668,0
3718,114406977,austin,78759,Single Family,2012,699999.0,2,3.266666666666667,0
3719,29443988,austin,78727,Single Family,1994,465000.0,2,3.1666666666666665,0
3720,29364977,austin,78759,Single Family,1987,589900.0,4,2.466666666666667,0
3721,29441983,austin,78727,Single Family,1989,824900.0,5,2.566666666666667,0
3722,29376928,austin,78729,Single Family,1986,304900.0,1,0.9,0
3723,29371975,austin,78759,Single Family,1976,425000.0,8,1.2333333333333332,0
3724,29557427,austin,78729,Single Family,1975,159900.0,1,1.0,0
3725,29377926,austin,78729,Single Family,1985,325000.0,1,0.9333333333333336,0
3726,29371973,austin,78759,Single Family,1976,389900.0,2,1.2333333333333332,0
3727,29376925,austin,78729,Single Family,1985,305000.0,3,0.9,0
3728,29377922,austin,78729,Single Family,1985,325000.0,1,0.9333333333333336,0
3729,29443970,austin,78727,Single Family,1970,615000.0,3,3.1666666666666665,0
3730,29369472,austin,78759,Single Family,1975,399000.0,1,1.6333333333333335,0
3731,29376921,austin,78729,Single Family,1984,389900.0,3,0.9,0
3732,29364971,austin,78759,Single Family,1987,490000.0,2,2.6,0
3733,29575418,austin,78729,Single Family,1987,514900.0,4,0.9666666666666668,0
3734,29439465,austin,78759,Single Family,1977,485000.0,3,2.5,0
3735,29366469,austin,78759,Single Family,1998,1049000.0,2,1.6666666666666667,0
3736,29443963,austin,78727,Single Family,1974,595000.0,3,3.1,0
3737,29371966,austin,78759,Single Family,1981,229900.0,1,1.1666666666666667,0
3738,29582401,austin,78729,Single Family,1993,283000.0,3,1.1,0
3739,29369465,austin,78759,Single Family,1984,459900.0,2,3.333333333333333,0
3740,29443959,austin,78727,Single Family,1972,724900.0,4,3.033333333333333,0
3741,29371961,austin,78759,Single Family,1977,399000.0,1,1.2333333333333332,0
3742,58304958,austin,78727,Condo,1998,175000.0,5,2.5666666666666664,0
3743,29582387,austin,78729,Single Family,1990,275000.0,9,1.1,0
3744,29369461,austin,78759,Single Family,1983,520000.0,1,3.3666666666666667,0
3745,29439456,austin,78759,Single Family,1976,460000.0,2,2.5,0
3746,29447379,austin,78727,Single Family,1984,185000.0,3,2.3666666666666667,0
3747,29366461,austin,78759,Single Family,1992,549000.0,8,1.7333333333333332,0
3748,29443954,austin,78727,Single Family,1972,576675.0,1,3.1,0
3749,29442040,austin,78727,Residential,1971,535000.0,5,2.9333333333333336,0
3750,29447369,austin,78727,Single Family,1985,223000.0,1,2.333333333333333,0
3751,29369456,austin,78759,Single Family,1974,450000.0,1,1.7333333333333334,0
3752,29574863,austin,78729,Single Family,1986,295000.0,2,0.9,0
3753,29364955,austin,78759,Single Family,1987,669000.0,1,2.533333333333333,0
3754,58306947,austin,78727,Single Family,1971,595000.0,1,2.566666666666667,0
3755,29575362,austin,78729,Single Family,1986,315000.0,1,0.9666666666666668,0
3756,29366453,austin,78759,Single Family,1994,729000.0,2,1.4666666666666668,0
3757,29438446,austin,78759,Single Family,1979,496900.0,4,2.3666666666666667,0
3758,29442437,austin,78727,Single Family,1983,419900.0,2,2.833333333333333,0
3759,29447351,austin,78727,Single Family,1984,260000.0,1,2.3666666666666667,0
3760,29442436,austin,78727,Single Family,1983,419900.0,3,2.833333333333333,0
3761,29574836,austin,78729,Single Family,1986,299000.0,2,0.9,0
3762,29438436,austin,78759,Single Family,1977,469900.0,8,2.3666666666666667,0
3763,70352935,austin,78759,Condo,1993,300000.0,3,2.8666666666666667,0
3764,29447317,austin,78727,Single Family,1985,235000.0,3,2.3000000000000003,0
3765,29371443,austin,78759,Single Family,1977,405000.0,1,1.4333333333333336,0
3766,29445935,austin,78727,Single Family,1984,320000.0,4,2.4,0
3767,29371940,austin,78759,Single Family,1979,379800.0,7,1.2,0
3768,29447312,austin,78727,Single Family,1984,309000.0,8,2.266666666666667,0
3769,29367779,austin,78759,Residential,1982,549900.0,1,1.4333333333333331,0
3770,29438424,austin,78759,Single Family,1979,495000.0,1,2.3666666666666667,0
3771,29377148,austin,78729,Single Family,1985,465000.0,2,0.9333333333333332,0
3772,29369439,austin,78759,Single Family,1976,420000.0,1,1.6333333333333335,0
3773,29445923,austin,78727,Single Family,1985,379500.0,1,1.838295658649848,0
3774,58305919,austin,78727,Single Family,1978,311995.0,1,2.6333333333333333,0
3775,29364974,austin,78759,Single Family,1987,695000.0,1,2.433333333333333,0
3776,83827417,austin,78727,Single Family,2009,539990.0,6,3.0666666666666664,0
3777,29369436,austin,78759,Single Family,1975,339000.0,4,1.6333333333333335,0
3778,29574768,austin,78729,Single Family,1986,290300.0,1,0.9,0
3779,29442415,austin,78727,Single Family,1982,494000.0,3,2.7999999999999994,0
3780,29591751,austin,78729,Single Family,1998,449900.0,2,1.1,0
3781,29366432,austin,78759,Single Family,1985,690000.0,1,2.6333333333333333,0
3782,29591738,austin,78729,Single Family,1993,350000.0,3,1.1,0
3783,29369931,austin,78759,Single Family,1983,400000.0,1,1.2666666666666668,0
3784,29442413,austin,78727,Single Family,1982,419900.0,2,2.7999999999999994,0
3785,29591731,austin,78729,Single Family,1994,330000.0,2,1.1,0
3786,29438411,austin,78759,Single Family,1980,499000.0,1,2.3666666666666667,0
3787,29369429,austin,78759,Single Family,1974,429900.0,2,1.6666666666666667,0
3788,29373729,austin,78727,Single Family,1984,279900.0,1,2.1666666666666665,0
3789,29445910,austin,78727,Single Family,1984,265000.0,1,2.266666666666667,0
3790,29369927,austin,78759,Single Family,1982,255000.0,8,1.2666666666666668,0
3791,58305906,austin,78727,Single Family,1978,429900.0,1,2.6333333333333333,0
3792,29371925,austin,78759,Single Family,2004,499000.0,1,1.2,0
3793,29377216,austin,78729,Single Family,1984,479900.0,1,1.0,0
3794,29591714,austin,78729,Single Family,1994,330000.0,2,1.1,0
3795,29442402,austin,78727,Single Family,1982,369900.0,12,2.833333333333333,0
3796,29373712,austin,78727,Single Family,1984,299900.0,1,2.1,0
3797,29373711,austin,78727,Single Family,1984,235000.0,3,2.1,0
3798,29367923,austin,78759,Single Family,1982,459900.0,1,1.5,0
3799,29366421,austin,78759,Single Family,1991,479900.0,8,2.733333333333333,0
3800,29439400,austin,78759,Single Family,1975,264935.0,15,2.5,0
3801,29377210,austin,78729,Single Family,1984,459900.0,2,0.9666666666666668,0
3802,29366420,austin,78759,Single Family,1992,575000.0,1,2.733333333333333,0
3803,29369917,austin,78759,Single Family,1979,389900.0,3,1.3666666666666665,0
3804,29447205,austin,78727,Single Family,1985,310000.0,2,2.5,0
3805,58305893,austin,78727,Single Family,1979,360000.0,3,2.6666666666666665,0
3806,29366416,austin,78759,Single Family,1992,635000.0,1,2.6666666666666665,0
3807,29371915,austin,78759,Single Family,1983,399500.0,1,1.2666666666666666,0
3808,29439391,austin,78759,Single Family,1975,460000.0,3,2.533333333333333,0
3809,29371913,austin,78759,Single Family,1983,494700.0,1,1.2666666666666666,0
3810,29591691,austin,78729,Single Family,1994,279900.0,1,1.1333333333333335,0
3811,83817902,austin,78727,Single Family,2010,575000.0,2,3.0666666666666664,0
3812,29591686,austin,78729,Single Family,1994,310000.0,1,1.1333333333333335,0
3813,29439384,austin,78759,Single Family,1973,470000.0,2,2.533333333333333,0
3814,29377180,austin,78729,Single Family,1984,285000.0,1,0.9666666666666668,0
3815,29366410,austin,78759,Single Family,1985,550000.0,8,2.7,0
3816,29442382,austin,78727,Single Family,1982,425000.0,4,2.9333333333333336,0
3817,29369909,austin,78759,Single Family,1980,355000.0,2,1.2333333333333334,0
3818,29371376,austin,78727,Single Family,1960,627500.0,2,2.333333333333333,0
3819,29447175,austin,78727,Single Family,1985,159950.0,1,2.4666666666666663,0
3820,29369409,austin,78759,Single Family,1975,512000.0,1,1.6,0
3821,58305875,austin,78727,Single Family,1980,400000.0,1,2.6,0
